# Minecraft launcher log started at 2026-02-20 21:49:39
# Profile: Starfell - RoTVK 


[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "entity_texture_features_1.21-neoforge-7.0.9.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "entityculling-neoforge-1.9.5-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "EquipmentCompare-1.21.1-neoforge-1.3.13.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "etched-5.0.0.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "ExplorersCompass-1.21.1-3.0.3-neoforge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "explosiveenhancement-neoforge-1.21.1-1.1.2.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/WARN]: Skipping jar. File mods\fabric-api-0.116.8+1.21.1.jar is a Fabric mod and cannot be loaded
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "fancymenu_neoforge_3.8.1_MC_1.21.1.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "FarmersDelight-1.21.1-1.2.10.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
[21:49:43] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "ferritecore-7.0.3-neoforge.jar" [locator: {mods folder locator at C:\Users\user\AppData\Roaming\ModrinthApp\profiles\Starfell - RoTVK\mods}, reader: mod manifest]
